payment_id,college_id,company_id,amount,payment_date,payment_type,status
1482,14.0,848.0,32800.0,2023-12-04,Placement Fee,Refunded
1483,11.0,,25000.0,2025-05-10,Subscription,Success
1484,29.0,,25000.0,2024-07-30,Subscription,Success
1485,16.0,,25000.0,2023-10-12,Subscription,Refunded
1486,11.0,571.0,25280.0,2024-09-08,Placement Fee,Success
1487,,236.0,51198.69,2026-04-21,Job-Posting Fee,Pending
1488,94.0,65.0,78480.0,2024-07-02,Placement Fee,Success
1489,,753.0,33040.56,2024-07-16,Job-Posting Fee,Success
1490,91.0,844.0,61200.0,2023-11-06,Placement Fee,Success
1491,13.0,,100000.0,2026-04-19,Subscription,Success
1492,2.0,,50000.0,2024-09-11,Subscription,Success
1493,27.0,276.0,47920.0,2023-12-13,Placement Fee,Failed
1494,,127.0,40273.6,2024-06-20,Job-Posting Fee,Success
1495,32.0,326.0,85520.0,2025-04-03,Placement Fee,Success
1496,,450.0,58272.06,2024-06-19,Premium Listing,Success
1497,,267.0,25330.99,2023-11-10,Job-Posting Fee,Failed
1498,17.0,,100000.0,2026-03-05,Subscription,Pending
1499,44.0,37.0,33760.0,2023-11-22,Placement Fee,Success
1500,41.0,,150000.0,2023-10-25,Subscription,Success
1501,,116.0,15288.22,2024-09-27,Premium Listing,Success
1502,91.0,,25000.0,2025-11-22,Subscription,Success
1503,,274.0,65527.41,2025-01-12,Premium Listing,Success
1504,7.0,203.0,54400.0,2025-02-09,Placement Fee,Success
1505,,389.0,59597.56,2026-05-04,Premium Listing,Pending
1506,30.0,,150000.0,2024-01-29,Subscription,Success
1507,,800.0,6152.84,2023-09-11,Job-Posting Fee,Refunded
1508,26.0,390.0,26160.0,2026-06-05,Placement Fee,Success
1509,15.0,430.0,25280.0,2024-11-28,Placement Fee,Success
1510,12.0,,25000.0,2024-05-02,Subscription,Success
1511,,661.0,58928.48,2024-08-01,Job-Posting Fee,Success
1512,47.0,481.0,56000.0,2025-10-26,Placement Fee,Success
1513,,241.0,65772.69,2024-11-26,Premium Listing,Success
1514,94.0,259.0,33040.0,2023-10-05,Placement Fee,Refunded
1515,,438.0,20890.1,2023-06-12,Job-Posting Fee,Success
1516,,81.0,24395.24,2024-01-24,Premium Listing,Failed
1517,39.0,634.0,66800.0,2024-04-06,Placement Fee,Refunded
1518,,29.0,39217.26,2023-10-25,Job-Posting Fee,Success
1519,,507.0,6050.62,2025-09-16,Premium Listing,Success
1520,30.0,,150000.0,2023-09-05,Subscription,Success
1521,37.0,340.0,59360.0,2025-07-12,Placement Fee,Success
1522,52.0,392.0,130400.0,2026-03-03,Placement Fee,Refunded
1523,83.0,909.0,42960.0,2025-10-07,Placement Fee,Success
1524,33.0,,50000.0,2026-04-14,Subscription,Success
1525,,480.0,53874.17,2026-01-19,Job-Posting Fee,Pending
1526,31.0,,25000.0,2024-12-26,Subscription,Success
1527,89.0,,150000.0,2024-07-20,Subscription,Refunded
1528,,570.0,53789.82,2024-01-20,Job-Posting Fee,Success
1529,45.0,181.0,83040.0,2026-06-12,Placement Fee,Success
1530,88.0,243.0,29680.0,2025-04-05,Placement Fee,Success
1531,31.0,,150000.0,2023-07-08,Subscription,Success
1532,,909.0,63999.75,2025-08-29,Job-Posting Fee,Success
1533,,873.0,5325.27,2026-01-05,Job-Posting Fee,Success
1534,,141.0,72270.38,2024-02-18,Premium Listing,Success
1535,,386.0,59913.94,2025-06-17,Job-Posting Fee,Success
1536,67.0,169.0,32400.0,2025-05-22,Placement Fee,Success
1537,,481.0,55697.49,2024-10-29,Premium Listing,Success
1538,69.0,980.0,91760.0,2026-03-18,Placement Fee,Success
1539,45.0,778.0,46080.0,2026-01-12,Placement Fee,Success
1540,48.0,,100000.0,2023-10-22,Subscription,Success
1541,,802.0,55744.75,2023-06-01,Premium Listing,Success
1542,76.0,58.0,30400.0,2024-04-24,Placement Fee,Success
1543,100.0,34.0,48720.0,2025-09-06,Placement Fee,Success
1544,86.0,,50000.0,2026-06-15,Subscription,Success
1545,,785.0,36056.51,2023-12-28,Premium Listing,Success
1546,,192.0,56463.94,2025-06-04,Job-Posting Fee,Success
1547,,474.0,28016.69,2026-04-19,Premium Listing,Success
1548,,474.0,16189.87,2023-08-14,Premium Listing,Success
1549,,28.0,57320.36,2024-05-28,Premium Listing,Success
1550,,378.0,67484.18,2026-03-23,Job-Posting Fee,Failed
1551,8.0,35.0,53200.0,2023-12-05,Placement Fee,Failed
1552,1.0,41.0,90240.0,2023-10-08,Placement Fee,Success
1553,88.0,,150000.0,2025-02-08,Subscription,Success
1554,23.0,,100000.0,2025-06-12,Subscription,Success
1555,69.0,,50000.0,2025-07-11,Subscription,Success
1556,,743.0,21686.96,2024-04-19,Job-Posting Fee,Success
1557,,836.0,69721.15,2026-05-14,Job-Posting Fee,Success
1558,39.0,787.0,28320.0,2024-01-20,Placement Fee,Success
1559,2.0,953.0,22400.0,2023-09-14,Placement Fee,Pending
1560,41.0,,50000.0,2025-08-06,Subscription,Success
1561,80.0,,25000.0,2024-03-16,Subscription,Success
1562,,177.0,5320.46,2025-01-07,Job-Posting Fee,Pending
1563,47.0,939.0,42240.0,2026-06-01,Placement Fee,Success
1564,39.0,761.0,55920.0,2024-12-18,Placement Fee,Success
1565,66.0,4.0,104080.0,2024-09-19,Placement Fee,Success
1566,78.0,403.0,77680.0,2025-11-25,Placement Fee,Success
1567,,290.0,53009.04,2024-09-30,Job-Posting Fee,Success
1568,58.0,868.0,52880.0,2024-09-01,Placement Fee,Success
1569,45.0,210.0,42800.0,2025-09-21,Placement Fee,Success
1570,7.0,320.0,86800.0,2025-09-21,Placement Fee,Success
1571,62.0,,50000.0,2024-04-18,Subscription,Success
1572,62.0,744.0,87520.0,2023-10-24,Placement Fee,Refunded
1573,61.0,302.0,44240.0,2025-03-25,Placement Fee,Success
1574,49.0,,150000.0,2025-04-07,Subscription,Failed
1575,57.0,,25000.0,2025-08-14,Subscription,Success
1576,75.0,597.0,68160.0,2025-11-04,Placement Fee,Success
1577,32.0,,100000.0,2024-09-07,Subscription,Success
1578,65.0,740.0,24560.0,2024-04-21,Placement Fee,Success
1579,50.0,,50000.0,2025-03-30,Subscription,Success
1580,54.0,395.0,24880.0,2025-02-25,Placement Fee,Success
1581,,371.0,19403.05,2024-01-06,Job-Posting Fee,Success
1582,,720.0,46456.3,2024-02-16,Job-Posting Fee,Success
1583,,859.0,72415.44,2026-04-25,Job-Posting Fee,Success
1584,39.0,,25000.0,2023-09-20,Subscription,Success
1585,,810.0,20004.43,2023-12-20,Premium Listing,Success
1586,5.0,,25000.0,2025-11-03,Subscription,Success
1587,,68.0,45479.85,2023-06-25,Premium Listing,Success
1588,1.0,,50000.0,2023-07-21,Subscription,Success
1589,68.0,,50000.0,2024-07-24,Subscription,Pending
1590,34.0,,50000.0,2025-02-17,Subscription,Failed
1591,39.0,,25000.0,2025-11-17,Subscription,Success
1592,,74.0,56677.15,2024-11-10,Premium Listing,Success
1593,,110.0,10364.61,2025-09-15,Job-Posting Fee,Success
1594,72.0,574.0,40640.0,2024-12-07,Placement Fee,Success
1595,16.0,306.0,47520.0,2026-06-24,Placement Fee,Success
1596,,437.0,25064.44,2023-06-14,Job-Posting Fee,Success
1597,,641.0,14751.63,2024-10-21,Job-Posting Fee,Success
1598,,433.0,37496.57,2025-04-12,Job-Posting Fee,Success
1599,,705.0,35266.92,2023-09-24,Job-Posting Fee,Refunded
1600,,712.0,29369.19,2025-05-31,Job-Posting Fee,Failed
1601,9.0,1.0,38960.0,2024-02-21,Placement Fee,Success
1602,54.0,,25000.0,2024-10-05,Subscription,Success
1603,5.0,,150000.0,2026-03-31,Subscription,Success
1604,19.0,535.0,24960.0,2025-02-19,Placement Fee,Success
1605,,431.0,53905.9,2023-08-02,Job-Posting Fee,Success
1606,,238.0,16116.57,2024-06-30,Job-Posting Fee,Pending
1607,28.0,40.0,53600.0,2025-12-01,Placement Fee,Success
1608,11.0,,100000.0,2025-10-01,Subscription,Success
1609,,542.0,37409.16,2024-03-07,Job-Posting Fee,Success
1610,,811.0,71636.36,2024-01-18,Job-Posting Fee,Success
1611,27.0,,150000.0,2025-06-17,Subscription,Success
1612,1.0,,25000.0,2026-03-01,Subscription,Success
1613,74.0,493.0,33200.0,2025-12-01,Placement Fee,Success
1614,90.0,919.0,22240.0,2025-05-28,Placement Fee,Success
1615,,563.0,73215.05,2024-07-15,Premium Listing,Success
1616,4.0,,50000.0,2023-07-30,Subscription,Success
1617,53.0,818.0,40400.0,2024-05-14,Placement Fee,Success
1618,,279.0,65246.46,2024-06-03,Job-Posting Fee,Success
1619,17.0,467.0,31040.0,2025-10-15,Placement Fee,Success
1620,41.0,,100000.0,2023-10-21,Subscription,Success
1621,,510.0,6963.64,2023-07-04,Job-Posting Fee,Failed
1622,,12.0,7352.94,2024-04-18,Job-Posting Fee,Success
1623,22.0,885.0,23680.0,2025-08-23,Placement Fee,Success
1624,,723.0,54870.14,2026-05-07,Job-Posting Fee,Success
1625,55.0,,25000.0,2026-02-03,Subscription,Success
1626,14.0,,25000.0,2023-12-30,Subscription,Success
1627,,199.0,62319.29,2023-06-27,Job-Posting Fee,Success
1628,,504.0,28603.72,2024-11-16,Job-Posting Fee,Success
1629,39.0,634.0,66800.0,2024-04-15,Placement Fee,Success
1630,57.0,887.0,52240.0,2025-08-17,Placement Fee,Success
1631,,763.0,14297.59,2023-09-25,Premium Listing,Success
1632,92.0,779.0,18480.0,2024-05-01,Placement Fee,Success
1633,36.0,,25000.0,2025-02-04,Subscription,Success
1634,59.0,453.0,56240.0,2024-04-19,Placement Fee,Success
1635,,957.0,72049.85,2025-08-30,Premium Listing,Success
1636,92.0,,150000.0,2026-01-20,Subscription,Success
1637,34.0,,150000.0,2024-07-25,Subscription,Success
1638,,687.0,60904.9,2023-12-07,Premium Listing,Success
1639,11.0,,25000.0,2026-05-18,Subscription,Success
1640,,739.0,68823.31,2026-06-07,Job-Posting Fee,Success
1641,,260.0,23030.78,2024-02-04,Job-Posting Fee,Success
1642,,391.0,60998.35,2023-11-15,Job-Posting Fee,Success
1643,,204.0,52247.39,2024-04-06,Job-Posting Fee,Success
1644,44.0,939.0,28720.0,2025-12-02,Placement Fee,Failed
1645,69.0,448.0,100080.0,2023-11-06,Placement Fee,Success
1646,60.0,207.0,54720.0,2024-05-04,Placement Fee,Success
1647,,819.0,7595.64,2024-11-19,Job-Posting Fee,Success
1648,,439.0,23310.93,2025-05-06,Premium Listing,Success
1649,,861.0,40589.23,2024-04-03,Premium Listing,Success
1650,,185.0,66715.82,2024-10-29,Premium Listing,Success
1651,,610.0,60982.3,2025-05-15,Job-Posting Fee,Success
1652,36.0,,100000.0,2024-07-21,Subscription,Success
1653,54.0,,100000.0,2024-03-17,Subscription,Success
1654,,572.0,57719.22,2025-02-04,Job-Posting Fee,Success
1655,97.0,,100000.0,2024-12-04,Subscription,Success
1656,,406.0,53238.51,2025-01-30,Premium Listing,Success
1657,,4.0,12636.68,2024-01-19,Job-Posting Fee,Success
1658,72.0,,100000.0,2023-08-27,Subscription,Success
1659,,358.0,30144.45,2026-03-29,Job-Posting Fee,Success
1660,,463.0,70571.15,2025-08-23,Job-Posting Fee,Pending
1661,,253.0,31184.93,2025-03-23,Job-Posting Fee,Success
1662,,445.0,59702.81,2025-10-04,Premium Listing,Success
1663,,558.0,37718.86,2025-05-16,Job-Posting Fee,Success
1664,,40.0,53541.84,2025-12-02,Job-Posting Fee,Success
1665,99.0,981.0,78320.0,2025-11-24,Placement Fee,Pending
1666,77.0,,100000.0,2024-10-16,Subscription,Refunded
1667,38.0,,25000.0,2024-02-10,Subscription,Pending
1668,95.0,29.0,25760.0,2025-02-06,Placement Fee,Success
1669,76.0,329.0,22400.0,2023-12-07,Placement Fee,Success
1670,,761.0,25911.8,2023-07-14,Premium Listing,Success
1671,7.0,,25000.0,2024-01-01,Subscription,Success
1672,42.0,,100000.0,2025-08-11,Subscription,Refunded
1673,,37.0,13829.15,2024-02-03,Job-Posting Fee,Pending
1674,20.0,,150000.0,2025-02-08,Subscription,Success
1675,,189.0,59146.34,2024-10-19,Job-Posting Fee,Success
1676,90.0,64.0,41280.0,2025-05-10,Placement Fee,Pending
1677,,511.0,25756.27,2025-08-10,Premium Listing,Success
1678,42.0,864.0,52240.0,2024-02-26,Placement Fee,Success
1679,56.0,308.0,42400.0,2025-08-02,Placement Fee,Success
1680,50.0,,150000.0,2025-11-26,Subscription,Success
1681,52.0,,50000.0,2024-02-01,Subscription,Success
1682,,539.0,54345.45,2023-07-18,Job-Posting Fee,Failed
1683,,827.0,7678.51,2026-01-30,Job-Posting Fee,Pending
1684,27.0,510.0,71840.0,2024-10-11,Placement Fee,Success
1685,,589.0,49947.31,2025-06-11,Job-Posting Fee,Success
1686,66.0,,50000.0,2025-02-15,Subscription,Success
1687,77.0,925.0,53520.0,2024-10-30,Placement Fee,Success
1688,80.0,359.0,36160.0,2024-05-20,Placement Fee,Success
1689,39.0,736.0,28080.0,2025-12-07,Placement Fee,Pending
1690,58.0,654.0,22000.0,2024-04-13,Placement Fee,Success
1691,96.0,961.0,33760.0,2024-09-13,Placement Fee,Pending
1692,90.0,497.0,80160.0,2024-01-20,Placement Fee,Success
1693,75.0,472.0,24480.0,2026-06-30,Placement Fee,Success
1694,,702.0,58523.52,2025-04-30,Premium Listing,Success
1695,2.0,425.0,23120.0,2024-07-16,Placement Fee,Success
1696,57.0,,150000.0,2023-12-11,Subscription,Success
1697,,858.0,31778.73,2026-01-07,Job-Posting Fee,Success
1698,13.0,229.0,56640.0,2024-11-12,Placement Fee,Success
1699,3.0,821.0,28960.0,2024-09-01,Placement Fee,Success
1700,14.0,200.0,129360.0,2024-03-15,Placement Fee,Success
1701,38.0,987.0,94480.0,2025-11-02,Placement Fee,Failed
1702,66.0,,50000.0,2026-04-26,Subscription,Success
1703,,872.0,5892.95,2026-03-20,Job-Posting Fee,Success
1704,96.0,839.0,84080.0,2025-09-04,Placement Fee,Success
1705,56.0,,25000.0,2026-01-28,Subscription,Success
1706,13.0,,100000.0,2023-07-24,Subscription,Success
1707,64.0,517.0,40480.0,2025-10-19,Placement Fee,Success
1708,17.0,583.0,65760.0,2024-09-27,Placement Fee,Success
1709,9.0,,150000.0,2023-09-11,Subscription,Success
1710,78.0,860.0,20080.0,2023-11-09,Placement Fee,Failed
1711,16.0,60.0,51440.0,2025-03-24,Placement Fee,Success
1712,,133.0,8247.27,2026-02-18,Job-Posting Fee,Success
1713,71.0,246.0,64400.0,2024-07-28,Placement Fee,Success
1714,81.0,419.0,42000.0,2025-06-14,Placement Fee,Success
1715,,337.0,13442.54,2025-04-07,Premium Listing,Refunded
1716,11.0,,150000.0,2024-04-03,Subscription,Success
1717,1.0,,25000.0,2025-09-21,Subscription,Success
1718,27.0,986.0,30080.0,2024-11-04,Placement Fee,Pending
1719,,401.0,49361.43,2024-09-22,Job-Posting Fee,Pending
1720,79.0,,100000.0,2024-08-31,Subscription,Success
1721,5.0,,25000.0,2023-12-06,Subscription,Success
1722,85.0,526.0,49440.0,2026-06-30,Placement Fee,Success
1723,,916.0,50504.18,2023-10-18,Premium Listing,Success
1724,32.0,925.0,34560.0,2025-05-08,Placement Fee,Refunded
1725,62.0,94.0,43200.0,2024-05-21,Placement Fee,Success
1726,12.0,388.0,84320.0,2025-04-29,Placement Fee,Success
1727,,957.0,13044.17,2024-03-21,Job-Posting Fee,Success
1728,,357.0,33140.1,2025-01-31,Job-Posting Fee,Success
1729,4.0,936.0,29280.0,2025-12-20,Placement Fee,Success
1730,100.0,255.0,71520.0,2024-05-23,Placement Fee,Success
1731,,687.0,70364.94,2024-03-14,Job-Posting Fee,Failed
1732,16.0,220.0,35760.0,2024-01-10,Placement Fee,Success
1733,68.0,781.0,50880.0,2024-12-12,Placement Fee,Success
1734,,693.0,24458.74,2024-10-19,Job-Posting Fee,Success
1735,40.0,54.0,31600.0,2024-06-30,Placement Fee,Failed
1736,50.0,,50000.0,2025-11-02,Subscription,Success
1737,4.0,,150000.0,2024-05-27,Subscription,Success
1738,70.0,418.0,46000.0,2025-12-25,Placement Fee,Success
1739,58.0,,25000.0,2023-11-29,Subscription,Success
1740,,354.0,72387.44,2025-12-29,Premium Listing,Success
1741,95.0,,150000.0,2024-02-11,Subscription,Refunded
1742,61.0,703.0,32880.0,2023-12-26,Placement Fee,Success
1743,,247.0,62392.08,2023-12-27,Premium Listing,Success
1744,80.0,,150000.0,2024-08-14,Subscription,Success
1745,95.0,,25000.0,2024-10-19,Subscription,Success
1746,,368.0,11597.23,2025-04-16,Job-Posting Fee,Success
1747,36.0,96.0,122880.0,2025-01-14,Placement Fee,Success
1748,,335.0,18386.05,2025-08-16,Job-Posting Fee,Success
1749,,209.0,5569.94,2026-03-21,Premium Listing,Success
1750,29.0,544.0,54720.0,2025-06-16,Placement Fee,Success
1751,,892.0,32178.03,2025-09-25,Premium Listing,Success
1752,37.0,124.0,52320.0,2024-05-09,Placement Fee,Success
1753,39.0,,50000.0,2024-10-28,Subscription,Success
1754,19.0,,50000.0,2026-05-05,Subscription,Failed
1755,100.0,950.0,48240.0,2025-10-19,Placement Fee,Success
1756,83.0,323.0,88320.0,2025-11-04,Placement Fee,Success
1757,89.0,,50000.0,2026-04-21,Subscription,Success
1758,9.0,,150000.0,2024-09-18,Subscription,Success
1759,,768.0,68804.45,2023-09-06,Job-Posting Fee,Success
1760,92.0,,25000.0,2025-01-25,Subscription,Pending
1761,73.0,923.0,48640.0,2026-02-17,Placement Fee,Success
1762,25.0,459.0,47920.0,2026-02-02,Placement Fee,Success
1763,100.0,243.0,32640.0,2026-01-08,Placement Fee,Success
1764,,994.0,19631.81,2024-04-12,Premium Listing,Success
1765,13.0,,50000.0,2023-06-27,Subscription,Success
1766,,240.0,21799.3,2025-10-20,Job-Posting Fee,Success
1767,34.0,,25000.0,2025-07-12,Subscription,Success
1768,66.0,,150000.0,2024-01-09,Subscription,Success
1769,92.0,26.0,27280.0,2024-06-12,Placement Fee,Success
1770,,234.0,25360.4,2024-01-03,Premium Listing,Success
1771,64.0,,25000.0,2023-11-17,Subscription,Success
1772,,727.0,16781.38,2024-07-04,Job-Posting Fee,Failed
1773,7.0,926.0,63680.0,2024-02-03,Placement Fee,Success
1774,20.0,387.0,24000.0,2025-04-12,Placement Fee,Success
1775,,918.0,29747.81,2024-01-27,Premium Listing,Success
1776,51.0,,150000.0,2025-11-28,Subscription,Success
1777,12.0,607.0,30800.0,2024-02-04,Placement Fee,Success
1778,53.0,31.0,25040.0,2023-10-08,Placement Fee,Success
1779,50.0,426.0,51520.0,2025-06-18,Placement Fee,Success
1780,,779.0,38940.31,2024-07-03,Job-Posting Fee,Refunded
1781,51.0,743.0,21440.0,2025-11-18,Placement Fee,Success
1782,57.0,826.0,41360.0,2025-12-02,Placement Fee,Success
1783,17.0,731.0,55280.0,2024-02-11,Placement Fee,Pending
1784,26.0,,50000.0,2025-04-04,Subscription,Success
1785,47.0,347.0,56720.0,2026-03-18,Placement Fee,Success
1786,66.0,,100000.0,2023-12-28,Subscription,Failed
1787,,264.0,17288.82,2024-12-27,Job-Posting Fee,Success
1788,,274.0,57182.42,2025-01-22,Premium Listing,Success
1789,10.0,,25000.0,2025-05-21,Subscription,Success
1790,4.0,432.0,40160.0,2025-04-04,Placement Fee,Success
1791,,5.0,36788.31,2025-11-08,Job-Posting Fee,Success
1792,20.0,469.0,34400.0,2025-12-30,Placement Fee,Success
1793,60.0,,150000.0,2024-02-18,Subscription,Success
1794,,748.0,8094.26,2024-06-08,Job-Posting Fee,Success
1795,96.0,773.0,24400.0,2026-03-07,Placement Fee,Success
1796,45.0,785.0,32240.0,2025-08-29,Placement Fee,Failed
1797,,969.0,54988.89,2026-03-16,Premium Listing,Failed
1798,88.0,434.0,26560.0,2025-06-08,Placement Fee,Success
1799,,276.0,14157.39,2025-09-06,Job-Posting Fee,Success
1800,72.0,,150000.0,2024-02-23,Subscription,Success
1801,,88.0,12613.32,2024-04-07,Job-Posting Fee,Success
1802,92.0,,25000.0,2023-09-29,Subscription,Success
1803,,895.0,58287.09,2025-10-31,Job-Posting Fee,Success
1804,44.0,901.0,25360.0,2024-01-13,Placement Fee,Success
1805,,594.0,11766.87,2023-10-08,Job-Posting Fee,Success
1806,96.0,336.0,47440.0,2023-11-02,Placement Fee,Success
1807,,353.0,30612.41,2023-11-30,Job-Posting Fee,Pending
1808,86.0,,50000.0,2025-10-12,Subscription,Success
1809,,627.0,52729.14,2025-02-09,Job-Posting Fee,Success
1810,57.0,,100000.0,2024-06-14,Subscription,Success
1811,82.0,,50000.0,2024-05-02,Subscription,Success
1812,15.0,1000.0,47520.0,2024-02-27,Placement Fee,Success
1813,,94.0,9703.45,2025-10-07,Job-Posting Fee,Success
1814,40.0,906.0,72720.0,2024-02-02,Placement Fee,Failed
1815,26.0,859.0,51920.0,2025-07-28,Placement Fee,Success
1816,,5.0,73850.67,2023-07-15,Premium Listing,Success
1817,82.0,742.0,35600.0,2025-01-24,Placement Fee,Success
1818,18.0,867.0,50160.0,2025-01-07,Placement Fee,Success
1819,46.0,461.0,69200.0,2025-01-17,Placement Fee,Success
1820,51.0,308.0,40320.0,2025-08-03,Placement Fee,Pending
1821,43.0,348.0,50480.0,2024-05-16,Placement Fee,Success
1822,20.0,324.0,56480.0,2024-02-17,Placement Fee,Success
1823,,969.0,7739.45,2024-10-15,Job-Posting Fee,Success
1824,22.0,,50000.0,2026-06-03,Subscription,Success
1825,23.0,,100000.0,2024-10-15,Subscription,Success
1826,,848.0,21140.51,2024-06-20,Job-Posting Fee,Success
1827,70.0,623.0,66320.0,2025-03-18,Placement Fee,Success
1828,16.0,,150000.0,2023-12-27,Subscription,Success
1829,6.0,275.0,63040.0,2025-10-29,Placement Fee,Success
1830,,617.0,14875.98,2025-11-24,Job-Posting Fee,Failed
1831,28.0,,100000.0,2025-06-29,Subscription,Success
1832,,466.0,64890.75,2023-07-06,Premium Listing,Success
1833,,495.0,61685.19,2025-01-05,Premium Listing,Success
1834,47.0,605.0,32080.0,2024-11-05,Placement Fee,Refunded
1835,1.0,,100000.0,2026-01-28,Subscription,Success
1836,73.0,,50000.0,2024-01-23,Subscription,Success
1837,82.0,314.0,22960.0,2026-02-27,Placement Fee,Success
1838,54.0,395.0,24880.0,2025-03-09,Placement Fee,Success
1839,,885.0,43897.35,2024-09-21,Job-Posting Fee,Success
1840,10.0,,150000.0,2024-01-20,Subscription,Success
1841,61.0,,50000.0,2023-08-02,Subscription,Success
1842,13.0,,25000.0,2025-11-18,Subscription,Failed
1843,53.0,634.0,93440.0,2024-04-02,Placement Fee,Success
1844,60.0,601.0,60320.0,2024-05-19,Placement Fee,Success
1845,,378.0,55655.64,2023-12-20,Job-Posting Fee,Success
1846,,965.0,58129.38,2025-02-08,Job-Posting Fee,Success
1847,92.0,,100000.0,2025-11-09,Subscription,Success
1848,7.0,,150000.0,2024-02-25,Subscription,Success
1849,92.0,73.0,34880.0,2024-02-08,Placement Fee,Success
1850,18.0,,100000.0,2024-02-24,Subscription,Success
1851,70.0,584.0,84640.0,2025-03-04,Placement Fee,Pending
1852,,613.0,14504.83,2023-06-30,Job-Posting Fee,Success
1853,,740.0,27426.78,2023-12-10,Premium Listing,Success
1854,15.0,,150000.0,2025-08-10,Subscription,Pending
1855,81.0,,25000.0,2026-01-26,Subscription,Success
1856,40.0,,50000.0,2024-10-29,Subscription,Success
