placement_id,offer_id,student_id,college_id,company_id,joining_date,package_lpa,status
2502,1834,4915,58,380,2026-05-04,4.0,Joined
2503,309,236,38,948,2026-03-22,4.0,Deferred
2504,698,4059,79,168,2026-06-08,7.12,Deferred
2505,2340,35,80,723,2026-05-06,4.88,Confirmed
2506,685,1899,54,727,2025-05-23,5.3,Deferred
2507,3550,4357,69,171,2025-10-26,6.2,Joined
2508,2580,34,99,579,2025-01-05,11.98,Joined
2509,1921,2311,31,964,2025-09-26,5.54,Joined
2510,2103,256,49,644,2023-12-15,6.49,Confirmed
2511,3319,2364,4,135,2025-12-17,6.7,Confirmed
2512,3961,4786,48,11,2025-02-23,7.91,Joined
2513,2873,2534,44,172,2025-01-04,3.9,Joined
2514,2132,1935,58,347,2025-09-18,3.59,Dropped
2515,1667,2602,16,757,2024-04-19,4.72,Joined
2516,1960,1573,80,64,2025-05-08,5.9,Joined
2517,3085,4480,58,396,2025-09-17,5.53,Confirmed
2518,3607,4842,6,427,2025-04-11,4.17,Deferred
2519,2335,4079,21,296,2023-09-06,3.11,Joined
2520,1642,3779,83,184,2023-10-27,7.26,Joined
2521,2134,176,36,394,2024-05-16,12.59,Deferred
2522,1309,883,12,106,2026-01-23,3.62,Confirmed
2523,1044,3378,79,897,2025-09-15,3.61,Joined
2524,330,2320,48,823,2025-01-18,8.29,Confirmed
2525,1015,4606,22,794,2025-07-17,3.78,Deferred
2526,4291,1785,1,712,2025-09-18,2.55,Confirmed
2527,1584,2465,24,560,2025-10-16,4.66,Confirmed
2528,3682,4368,69,655,2025-02-27,5.9,Joined
2529,3403,4496,100,251,2024-01-11,6.82,Confirmed
2530,1655,2636,77,235,2026-02-15,2.81,Joined
2531,1464,2742,21,711,2026-03-22,3.35,Joined
2532,2991,2694,52,160,2023-12-28,6.57,Confirmed
2533,1461,248,35,95,2024-01-09,2.4,Deferred
2534,1602,2578,20,978,2023-08-15,3.31,Joined
2535,2073,4954,98,664,2025-12-20,2.51,Joined
2536,3598,1161,50,986,2024-10-27,3.9,Joined
2537,1219,4354,81,456,2024-10-21,7.49,Joined
2538,209,2483,33,382,2026-03-01,4.04,Confirmed
2539,4222,2010,16,41,2025-07-23,5.19,Joined
2540,1167,2738,88,918,2023-10-19,7.77,Confirmed
2541,994,3503,3,366,2025-01-26,4.99,Joined
2542,4063,3517,65,140,2025-02-26,2.25,Deferred
2543,3487,4436,92,272,2025-06-22,4.6,Joined
2544,373,1859,88,35,2023-11-27,6.55,Deferred
2545,112,4622,48,457,2024-07-31,9.79,Confirmed
2546,3471,3158,56,614,2026-04-23,9.97,Confirmed
2547,556,2311,31,408,2024-09-28,4.53,Joined
2548,3648,1826,73,93,2024-07-01,14.88,Confirmed
2549,3094,1592,17,252,2024-09-16,6.49,Confirmed
2550,4246,4714,69,326,2024-06-05,9.18,Joined
2551,557,624,27,232,2026-06-12,5.85,Confirmed
2552,1890,1779,4,998,2023-09-16,4.43,Joined
2553,3580,1651,69,102,2024-12-02,9.45,Joined
2554,2634,3587,19,878,2025-12-31,9.71,Confirmed
2555,827,4975,37,881,2024-02-22,9.79,Deferred
2556,2921,2329,95,551,2025-07-07,2.44,Confirmed
2557,1790,2308,87,863,2024-08-05,2.93,Confirmed
2558,2528,2741,72,961,2024-08-22,4.56,Deferred
2559,1197,764,41,749,2026-04-26,5.56,Joined
2560,4173,4190,40,502,2026-04-18,15.53,Joined
2561,3231,2001,27,290,2025-02-06,4.16,Joined
2562,2142,686,3,644,2025-01-08,6.67,Joined
2563,58,4890,79,752,2025-07-15,5.89,Joined
2564,3620,3055,89,608,2025-07-27,7.11,Joined
2565,2977,4764,65,643,2025-07-31,7.62,Deferred
2566,3663,3775,4,761,2024-10-09,6.71,Joined
2567,1336,1463,59,44,2023-10-30,3.96,Dropped
2568,2174,1282,55,198,2026-04-26,4.6,Dropped
2569,1537,1921,20,181,2026-03-17,7.9,Confirmed
2570,3118,2477,21,920,2024-05-08,10.73,Joined
2571,3489,3645,65,587,2024-03-06,5.52,Confirmed
2572,2622,3612,21,592,2024-10-09,7.72,Confirmed
2573,938,49,48,422,2024-12-02,5.22,Deferred
2574,1010,684,40,44,2024-03-03,15.62,Dropped
2575,574,738,53,785,2025-05-11,10.87,Dropped
2576,2100,3738,61,703,2023-12-24,4.11,Joined
2577,2293,758,93,174,2023-09-21,18.46,Joined
2578,1137,835,73,447,2023-08-24,5.33,Joined
2579,851,4123,12,518,2026-06-30,6.1,Deferred
2580,168,1728,86,582,2026-03-25,12.11,Confirmed
2581,580,2568,12,469,2025-12-10,3.91,Joined
2582,2261,616,61,22,2024-09-13,6.16,Joined
2583,4217,564,52,421,2025-07-05,8.32,Dropped
2584,135,875,15,392,2025-06-03,18.05,Confirmed
2585,2887,316,79,892,2025-07-28,8.76,Joined
2586,1048,2956,37,521,2023-10-07,3.37,Dropped
2587,3543,2849,42,977,2024-10-04,3.27,Joined
2588,2268,2588,10,959,2025-01-02,10.48,Confirmed
2589,18,4290,45,864,2024-07-07,8.12,Joined
2590,3402,1738,52,392,2026-03-02,16.3,Confirmed
2591,403,4448,87,116,2024-08-13,6.52,Joined
2592,1467,4701,45,694,2024-03-15,5.82,Joined
2593,1635,3448,20,68,2024-07-31,8.23,Dropped
2594,1994,4698,64,308,2026-02-01,6.1,Confirmed
2595,4003,3198,70,876,2024-01-02,9.56,Confirmed
2596,4000,1921,20,167,2025-11-23,4.82,Joined
2597,3865,1002,6,155,2026-05-25,4.25,Joined
2598,2171,7,62,57,2025-10-22,4.51,Joined
2599,3380,310,80,434,2025-04-28,2.8,Dropped
2600,3687,989,65,401,2025-10-01,3.73,Joined
2601,2350,4412,97,155,2026-04-27,4.05,Confirmed
2602,1168,4846,83,400,2023-09-29,7.6,Joined
2603,3065,3623,33,976,2025-12-12,10.51,Joined
2604,1234,3514,56,572,2024-01-27,5.97,Joined
2605,681,4440,7,195,2026-06-10,7.82,Joined
2606,3205,1008,56,227,2025-03-09,5.62,Deferred
2607,2481,4816,88,880,2024-12-07,6.75,Deferred
2608,473,1487,92,175,2023-11-04,5.78,Deferred
2609,705,3954,58,412,2023-09-12,10.16,Joined
2610,1871,2549,29,544,2025-05-31,6.84,Deferred
2611,1396,1878,63,344,2024-02-05,5.7,Deferred
2612,4240,409,97,449,2023-08-14,5.62,Joined
2613,4007,4979,70,628,2025-12-31,14.5,Deferred
2614,2480,1667,63,105,2026-02-07,6.77,Confirmed
2615,3576,3831,62,375,2025-08-08,7.58,Joined
2616,2486,1676,45,963,2024-08-16,3.3,Confirmed
2617,2866,4819,79,96,2024-07-04,7.49,Joined
2618,505,3147,62,744,2025-12-24,5.82,Joined
2619,4082,3252,49,316,2024-05-11,5.35,Confirmed
2620,1817,4496,100,932,2023-11-28,6.38,Confirmed
2621,2274,4618,75,970,2026-05-09,2.73,Confirmed
2622,756,1038,32,168,2026-03-29,6.28,Joined
2623,3322,938,13,576,2025-11-02,3.46,Confirmed
2624,3455,3754,66,17,2024-08-04,7.75,Deferred
2625,3511,579,42,664,2025-12-29,6.53,Joined
2626,3148,246,47,815,2025-06-06,7.84,Joined
2627,1681,488,21,448,2023-09-12,13.26,Confirmed
2628,3818,4257,20,469,2025-12-26,4.3,Confirmed
2629,1314,4998,30,567,2024-02-01,14.9,Confirmed
2630,2469,2291,71,327,2025-05-05,7.28,Confirmed
2631,2975,4563,2,198,2026-04-02,5.68,Joined
2632,1386,2403,50,598,2025-12-25,3.7,Joined
2633,1498,14,58,328,2026-05-28,6.25,Joined
2634,3810,852,40,959,2025-01-11,10.24,Joined
2635,1368,956,26,785,2024-06-17,7.46,Joined
2636,2339,2395,2,624,2025-08-15,5.88,Joined
2637,220,2490,2,432,2025-05-20,4.68,Confirmed
2638,3972,2317,10,140,2025-05-12,3.47,Joined
2639,803,4138,77,983,2025-08-03,6.27,Confirmed
2640,2041,1413,32,565,2023-09-03,4.27,Dropped
2641,971,2525,47,6,2024-08-30,5.47,Joined
2642,1659,4365,42,735,2026-03-30,8.25,Confirmed
2643,1237,4236,91,590,2024-06-24,15.91,Joined
2644,668,3854,39,711,2025-10-27,4.62,Dropped
2645,775,3254,82,583,2023-12-28,4.45,Confirmed
2646,1566,2942,22,124,2026-01-09,13.86,Confirmed
2647,1534,940,39,253,2023-12-05,4.47,Joined
2648,700,3179,38,990,2024-09-10,7.79,Joined
2649,875,4122,48,432,2026-05-19,5.88,Dropped
2650,3696,1580,94,259,2023-09-21,4.13,Joined
2651,2315,2603,64,135,2023-10-20,9.38,Dropped
2652,1392,1173,3,283,2025-11-13,19.19,Joined
2653,2671,57,32,316,2026-06-30,2.49,Joined
2654,1578,2722,39,693,2026-02-16,13.28,Joined
2655,4009,2608,69,130,2025-05-05,5.15,Joined
2656,170,4493,45,809,2025-05-15,7.88,Joined
2657,1030,520,70,874,2025-10-03,11.63,Joined
2658,3948,1059,40,518,2026-06-24,5.65,Confirmed
2659,2737,1633,17,115,2024-03-10,6.68,Joined
2660,1487,4196,30,500,2025-12-27,7.34,Joined
2661,2516,216,35,841,2025-04-01,10.14,Deferred
2662,1142,1485,39,527,2024-04-13,9.14,Deferred
2663,179,1853,45,177,2023-11-23,4.17,Confirmed
2664,913,4874,54,952,2024-12-25,7.18,Confirmed
2665,3900,3315,83,153,2025-11-10,6.21,Confirmed
2666,3836,1478,68,818,2026-04-29,6.56,Confirmed
2667,4206,3842,3,172,2023-11-09,3.81,Dropped
2668,878,2256,75,814,2023-08-05,2.75,Deferred
2669,520,4322,56,229,2024-10-30,7.85,Confirmed
2670,380,4452,99,784,2024-03-28,13.44,Confirmed
2671,74,4176,87,479,2026-05-18,13.75,Joined
2672,1360,1777,15,193,2026-06-03,5.32,Joined
2673,1204,1864,40,236,2026-06-30,8.45,Confirmed
2674,1077,2078,12,616,2026-03-08,4.16,Joined
2675,1670,3979,40,776,2026-06-30,6.35,Confirmed
2676,1542,2564,4,767,2023-12-30,8.13,Joined
2677,8,2039,45,460,2024-07-30,8.76,Confirmed
2678,2211,110,85,96,2024-10-13,6.03,Joined
2679,3211,1127,42,306,2026-06-30,7.29,Joined
2680,4119,3484,73,467,2025-09-19,4.03,Joined
2681,3470,1125,64,567,2025-05-13,4.75,Confirmed
2682,1479,4621,82,760,2025-08-22,5.52,Joined
2683,1149,2925,15,469,2025-12-19,3.8,Joined
2684,947,1302,26,824,2025-05-22,9.62,Joined
2685,2393,4431,52,507,2024-04-27,8.75,Confirmed
2686,3266,4412,97,875,2023-09-29,6.89,Dropped
2687,3644,1072,25,51,2025-02-02,5.48,Confirmed
2688,3286,688,23,109,2023-12-26,19.93,Deferred
2689,3052,4273,2,538,2025-12-30,5.59,Confirmed
2690,1576,2506,36,46,2024-09-01,4.57,Joined
2691,797,2733,41,408,2026-04-14,10.84,Joined
2692,79,1902,95,124,2024-02-14,10.59,Joined
2693,1172,1917,90,203,2025-07-14,5.04,Joined
2694,2750,4676,84,388,2026-02-01,5.61,Confirmed
2695,2531,2094,94,177,2023-11-22,4.34,Joined
2696,1145,1281,75,616,2024-08-24,6.31,Joined
2697,1528,4842,6,29,2025-05-28,6.63,Dropped
2698,1601,814,46,588,2024-07-07,4.74,Confirmed
2699,3507,1137,53,594,2026-04-01,5.11,Joined
2700,2637,1565,84,654,2024-06-10,5.33,Joined
2701,1330,3031,37,227,2023-10-13,11.81,Confirmed
2702,560,3301,64,113,2025-09-29,4.57,Confirmed
2703,3563,4818,44,768,2025-07-07,4.64,Dropped
2704,3298,216,35,249,2023-11-28,4.76,Deferred
2705,29,1003,49,582,2025-05-28,6.23,Confirmed
2706,950,441,37,803,2023-06-28,6.95,Confirmed
2707,57,2171,55,179,2025-08-22,4.9,Confirmed
2708,4044,1287,61,980,2025-07-09,2.8,Joined
2709,719,4497,23,571,2026-01-26,4.04,Joined
2710,3414,3405,1,898,2026-05-28,3.23,Joined
2711,1266,4456,58,526,2023-08-10,2.66,Joined
2712,2559,2901,71,507,2026-01-27,6.34,Confirmed
2713,2619,1626,38,959,2024-11-29,6.64,Joined
2714,738,973,53,571,2026-06-14,6.03,Confirmed
2715,2378,1436,92,978,2026-05-14,4.87,Confirmed
2716,4205,2552,51,194,2025-07-03,6.2,Joined
2717,347,1706,51,743,2025-11-06,2.68,Joined
2718,1091,2541,1,145,2025-08-12,4.81,Joined
2719,1950,998,68,469,2026-01-05,4.5,Confirmed
2720,3531,318,93,493,2025-10-19,3.93,Deferred
2721,221,4888,39,736,2025-11-30,3.51,Dropped
2722,2347,4020,77,361,2025-04-16,8.6,Joined
2723,865,2121,93,129,2026-02-08,2.84,Confirmed
2724,4123,242,9,1,2024-02-06,4.87,Confirmed
2725,1869,4921,20,242,2025-08-13,5.92,Confirmed
2726,790,3894,26,329,2023-12-01,12.35,Confirmed
2727,4207,2860,71,711,2024-07-15,3.86,Dropped
2728,2452,799,34,432,2024-05-29,7.19,Deferred
2729,2522,1292,63,330,2024-07-06,5.53,Joined
2730,2860,819,82,696,2024-10-28,7.15,Deferred
2731,189,3179,38,548,2026-03-02,3.54,Joined
2732,4271,2691,56,266,2025-11-21,8.8,Joined
2733,2780,1451,38,417,2026-06-30,10.77,Confirmed
2734,1342,2894,6,351,2024-12-17,3.25,Confirmed
2735,4267,4414,76,384,2026-04-22,8.82,Joined
2736,268,724,77,904,2024-06-30,5.94,Confirmed
2737,1562,2123,53,634,2024-03-31,11.68,Confirmed
2738,1361,648,3,616,2024-10-01,6.0,Joined
2739,967,4477,90,543,2025-01-07,4.01,Confirmed
2740,839,3859,44,434,2024-11-15,8.23,Confirmed
2741,255,3095,92,73,2024-01-19,4.36,Joined
2742,425,3809,6,471,2024-01-03,8.29,Joined
2743,3541,2804,6,326,2025-01-07,10.96,Joined
2744,3964,1474,44,665,2025-10-13,9.02,Joined
2745,1459,927,96,281,2025-04-02,8.14,Dropped
2746,4031,3498,85,136,2024-04-09,8.2,Confirmed
2747,4125,1522,43,272,2025-05-16,3.84,Dropped
2748,3572,668,42,560,2025-11-15,10.07,Joined
2749,1471,238,13,7,2026-03-25,3.32,Joined
2750,3515,3732,88,434,2025-05-11,3.32,Joined
2751,3061,666,82,36,2024-11-26,4.05,Joined
2752,1706,4695,2,56,2024-06-13,11.01,Confirmed
2753,26,4376,50,996,2025-05-31,5.29,Joined
2754,4275,55,25,607,2024-01-02,7.15,Confirmed
2755,748,3946,67,947,2026-01-06,6.56,Dropped
2756,915,2838,86,674,2025-07-30,3.96,Dropped
2757,3852,3941,33,664,2025-05-05,2.71,Confirmed
2758,3905,2719,2,48,2025-08-01,6.17,Joined
2759,2088,3635,19,823,2025-12-28,5.48,Dropped
2760,1316,373,68,399,2025-03-22,9.7,Dropped
2761,3242,279,37,203,2025-11-23,5.48,Joined
2762,1108,3983,75,796,2023-09-02,3.69,Joined
2763,319,1112,40,964,2025-09-11,7.16,Confirmed
2764,2871,2467,33,709,2025-03-16,7.48,Deferred
2765,2504,2260,90,594,2023-11-16,10.14,Confirmed
2766,3463,1967,81,297,2024-09-30,5.6,Joined
2767,4249,4816,88,653,2026-03-05,8.16,Confirmed
2768,3170,437,12,243,2025-12-26,4.38,Confirmed
2769,2891,3387,33,210,2025-10-24,3.3,Confirmed
2770,2359,3595,84,566,2025-05-21,9.44,Confirmed
2771,1438,2806,81,352,2026-02-16,9.23,Joined
2772,643,3790,32,3,2023-10-02,10.34,Deferred
2773,1311,2106,48,394,2024-06-16,12.85,Joined
2774,4269,3788,22,628,2024-03-26,3.26,Joined
2775,3790,715,11,691,2025-11-04,2.66,Joined
2776,883,1369,87,132,2024-01-06,5.69,Joined
2777,3967,4604,8,839,2025-09-02,9.71,Joined
2778,1669,4145,25,743,2024-08-21,4.99,Deferred
2779,1588,2965,26,123,2026-04-07,2.43,Joined
2780,1959,3081,17,849,2024-03-06,4.4,Joined
2781,3869,4810,37,198,2026-04-04,6.73,Deferred
2782,2116,219,89,521,2026-04-22,3.79,Confirmed
2783,4193,2101,29,434,2024-12-27,8.01,Joined
2784,1795,4157,66,244,2026-05-18,7.16,Joined
2785,4109,2480,78,758,2025-08-01,10.13,Joined
2786,2224,3111,21,53,2025-08-12,3.74,Deferred
2787,230,4332,33,428,2026-02-20,4.83,Dropped
2788,2375,36,72,517,2026-04-29,2.65,Confirmed
2789,1313,4397,83,195,2024-07-07,2.8,Joined
2790,4184,4883,87,321,2026-05-23,5.31,Joined
2791,1207,806,35,760,2024-12-30,2.97,Joined
2792,2654,4951,83,707,2023-12-29,12.22,Joined
2793,2613,893,44,4,2026-02-03,3.29,Joined
2794,3055,1449,89,508,2025-10-18,8.88,Joined
2795,148,4678,78,785,2024-01-03,5.5,Joined
2796,4041,2143,94,841,2025-03-17,8.55,Joined
2797,3559,1702,100,950,2025-10-16,6.03,Confirmed
2798,355,2862,82,564,2025-03-30,11.36,Joined
2799,153,650,51,832,2024-08-01,7.09,Confirmed
2800,2001,2345,28,159,2024-01-02,2.34,Joined
2801,1998,4387,58,542,2025-02-24,8.85,Joined
2802,2292,4478,31,924,2025-05-22,11.48,Joined
2803,812,1458,50,813,2024-02-22,4.61,Confirmed
2804,867,1772,54,774,2026-02-06,9.92,Joined
2805,2364,2812,34,194,2024-05-08,9.76,Joined
2806,2909,2396,51,621,2025-05-11,9.08,Dropped
2807,3054,846,36,300,2025-06-25,4.41,Joined
2808,564,3312,3,875,2025-09-21,7.64,Joined
2809,1582,4804,58,763,2025-03-10,4.02,Joined
2810,3136,3498,85,522,2024-10-03,5.78,Confirmed
2811,2343,2962,8,124,2024-03-05,10.17,Joined
2812,2849,1738,52,833,2024-09-24,4.06,Confirmed
2813,4066,4528,52,715,2025-09-15,3.44,Deferred
2814,623,2089,24,80,2024-11-18,5.05,Joined
2815,3199,2009,97,530,2023-09-09,6.08,Joined
2816,1837,3481,12,814,2024-12-02,5.85,Confirmed
2817,2841,4330,45,223,2023-10-28,10.68,Joined
2818,1210,4216,8,19,2025-08-04,16.41,Confirmed
2819,4190,252,88,106,2026-02-01,3.95,Deferred
2820,861,4312,18,207,2024-06-12,10.73,Confirmed
2821,3330,1326,74,780,2024-02-23,5.17,Joined
2822,3960,4816,88,773,2025-07-21,5.17,Joined
2823,2489,4201,65,923,2025-03-11,4.07,Confirmed
2824,369,764,41,343,2026-03-06,8.07,Confirmed
2825,2273,1887,37,528,2025-02-06,8.34,Joined
2826,1991,3678,37,854,2023-08-21,5.12,Confirmed
2827,3053,3440,59,471,2024-06-11,7.12,Joined
2828,2731,4923,42,173,2024-03-06,8.36,Confirmed
2829,3509,1009,16,630,2025-03-19,6.42,Confirmed
2830,2507,3824,88,266,2026-01-09,5.92,Joined
2831,884,3598,55,919,2024-11-09,3.49,Joined
2832,3317,1993,60,22,2026-02-04,7.67,Joined
2833,3618,423,25,806,2025-06-14,3.31,Confirmed
2834,4046,1915,13,497,2026-03-30,4.91,Confirmed
2835,2713,293,45,272,2024-06-04,3.68,Dropped
2836,669,4450,57,28,2024-07-10,5.09,Joined
2837,2562,747,8,289,2024-08-05,4.32,Deferred
2838,2420,61,99,763,2024-12-27,4.05,Confirmed
2839,212,4165,28,620,2026-01-27,6.17,Confirmed
2840,2124,648,3,462,2025-11-08,4.35,Joined
2841,2754,2850,75,993,2025-03-25,4.59,Joined
2842,1895,2174,17,731,2024-01-24,6.91,Joined
2843,3408,172,49,555,2025-07-16,2.75,Confirmed
2844,4210,1263,67,697,2024-06-23,3.47,Confirmed
2845,3902,1431,20,225,2023-12-24,4.99,Deferred
2846,917,142,11,515,2025-12-16,9.39,Confirmed
2847,2498,812,51,438,2026-05-09,5.72,Joined
2848,3498,2838,86,655,2024-03-01,7.02,Joined
2849,263,776,76,954,2025-03-04,3.21,Joined
2850,1575,575,52,598,2025-01-09,2.71,Joined
2851,842,367,13,493,2025-09-17,7.11,Deferred
2852,3044,4666,12,640,2025-01-12,5.86,Confirmed
2853,3882,271,78,110,2024-01-17,4.6,Confirmed
2854,2669,3385,32,99,2024-07-24,5.25,Joined
2855,277,4155,83,860,2024-09-29,6.28,Joined
2856,3233,1496,10,899,2025-06-03,5.43,Confirmed
2857,414,943,36,492,2025-06-25,6.32,Joined
2858,1065,1591,14,263,2025-01-05,5.49,Dropped
2859,561,1360,63,477,2025-03-08,4.27,Joined
2860,182,4174,86,928,2024-03-29,4.77,Deferred
2861,284,1094,17,727,2025-07-06,5.12,Deferred
2862,1147,2180,54,592,2024-06-30,3.39,Joined
2863,3191,3337,3,598,2024-12-03,2.53,Joined
2864,1992,3816,7,283,2023-12-05,4.16,Confirmed
2865,2418,4870,41,438,2025-08-17,2.65,Confirmed
2866,2361,4648,26,15,2024-12-06,4.2,Confirmed
2867,4202,2999,47,693,2025-01-09,8.97,Confirmed
2868,2380,1000,33,248,2024-02-10,6.77,Joined
2869,4180,2714,29,283,2023-12-23,4.29,Deferred
2870,1581,2239,97,149,2024-05-31,2.99,Dropped
2871,2310,3536,60,931,2025-10-30,4.06,Joined
2872,3387,2872,14,190,2023-10-06,15.58,Confirmed
2873,2453,4201,65,959,2025-09-24,5.21,Confirmed
2874,1173,1520,45,190,2026-02-08,9.62,Dropped
2875,2201,2200,59,939,2026-06-03,13.61,Deferred
2876,3151,4739,79,96,2024-12-24,16.55,Joined
2877,885,4037,19,999,2025-01-20,3.27,Confirmed
2878,3,2313,79,660,2025-02-16,5.52,Joined
2879,2999,1193,56,494,2026-05-07,3.94,Deferred
2880,966,1811,43,73,2023-12-26,4.64,Joined
2881,2275,1412,54,281,2026-06-04,7.71,Dropped
2882,1783,4074,75,851,2026-04-09,7.11,Confirmed
2883,4090,4421,3,487,2026-06-13,5.14,Dropped
2884,3467,4659,20,259,2024-11-20,11.05,Joined
2885,2105,895,99,234,2024-05-29,7.95,Joined
2886,2577,4002,62,683,2026-06-13,4.84,Joined
2887,1558,4147,60,543,2024-07-02,11.31,Confirmed
2888,4152,4720,46,891,2026-04-07,3.63,Joined
2889,2269,2160,65,740,2024-03-25,3.07,Joined
2890,2770,3850,83,411,2024-05-26,12.96,Joined
2891,922,2461,88,438,2026-04-13,6.66,Joined
2892,949,4100,25,459,2026-01-18,5.99,Confirmed
2893,1732,370,30,380,2024-11-06,4.33,Confirmed
2894,447,4241,15,691,2024-06-09,13.96,Confirmed
2895,899,3809,6,823,2026-01-06,6.77,Joined
2896,1982,23,11,968,2024-01-20,10.16,Confirmed
2897,2054,4101,11,658,2025-10-11,4.62,Joined
2898,980,3029,86,252,2025-12-28,4.33,Confirmed
2899,1766,283,96,934,2025-03-25,6.82,Joined
2900,2463,3316,2,242,2026-06-30,7.06,Confirmed
2901,1331,4065,59,54,2023-12-16,4.86,Joined
2902,3713,4432,52,789,2024-07-30,2.72,Confirmed
2903,3718,901,25,531,2025-02-28,5.05,Joined
2904,1805,841,66,557,2024-07-13,7.7,Deferred
2905,1940,3626,94,227,2023-09-04,11.16,Deferred
2906,1949,3422,84,445,2025-07-07,3.46,Dropped
2907,3112,2074,74,612,2025-03-18,3.85,Confirmed
2908,2079,1049,82,775,2025-11-10,4.08,Joined
2909,2824,689,50,899,2026-03-09,5.88,Confirmed
2910,2118,2153,46,785,2025-05-26,11.19,Joined
2911,2314,135,58,724,2023-12-07,2.56,Confirmed
2912,1877,1285,11,178,2023-09-20,10.41,Confirmed
2913,4250,2354,42,260,2024-09-09,5.17,Dropped
2914,4225,4560,94,416,2025-10-06,12.96,Joined
2915,2287,3883,28,491,2026-03-29,2.42,Joined
2916,1449,4956,37,818,2025-11-13,8.14,Joined
2917,1104,3928,39,291,2025-11-03,7.78,Joined
2918,3735,2553,33,423,2025-05-25,7.49,Confirmed
2919,2214,3300,45,181,2026-06-04,10.38,Dropped
2920,3624,3382,14,936,2025-12-21,3.4,Joined
2921,3780,2581,56,136,2024-04-18,7.08,Confirmed
2922,3655,2191,17,638,2024-03-21,5.5,Joined
2923,2525,714,17,151,2025-04-15,3.54,Joined
2924,2401,3879,98,74,2025-03-13,3.64,Dropped
2925,1622,3870,4,924,2026-04-28,3.75,Joined
2926,3579,779,75,472,2026-06-15,3.06,Confirmed
2927,1458,1643,68,990,2025-01-04,5.07,Joined
2928,742,3001,6,15,2024-12-26,4.45,Joined
2929,2338,4155,83,757,2025-05-26,5.33,Confirmed
2930,3877,4961,18,665,2025-10-10,8.31,Joined
2931,4137,2588,10,809,2024-03-10,4.58,Joined
2932,3525,4972,7,342,2025-12-25,4.92,Joined
2933,2451,3612,21,364,2023-10-19,5.55,Deferred
2934,2659,4328,21,443,2024-01-18,4.52,Joined
2935,145,1142,89,317,2024-12-26,5.23,Joined
2936,1402,3617,95,458,2026-02-08,3.8,Joined
2937,783,2962,8,641,2025-01-28,3.82,Confirmed
2938,3868,4446,21,385,2026-01-05,7.63,Deferred
2939,1185,4967,40,627,2024-11-06,3.43,Joined
2940,2061,1401,58,537,2024-08-28,10.73,Confirmed
2941,4094,708,88,501,2026-02-03,4.22,Confirmed
2942,2610,3706,20,714,2026-05-26,5.11,Joined
2943,1427,1621,58,385,2026-05-01,20.32,Joined
2944,291,2289,1,771,2025-11-30,6.12,Confirmed
2945,553,3308,76,191,2025-01-04,3.52,Confirmed
2946,3949,640,31,223,2024-01-07,7.67,Joined
2947,1195,1899,54,127,2024-05-26,7.45,Joined
2948,558,3646,28,625,2025-06-25,3.8,Confirmed
2949,3906,1432,79,884,2025-05-01,3.41,Joined
2950,4129,3440,59,706,2025-06-28,4.89,Confirmed
2951,1410,2645,9,198,2023-10-25,3.93,Joined
2952,3729,1969,9,482,2025-07-26,5.07,Deferred
2953,2062,442,60,685,2026-05-14,11.66,Joined
2954,3697,4903,46,264,2023-10-15,2.86,Joined
2955,1317,3984,58,399,2024-12-14,4.09,Joined
2956,2173,4462,20,800,2023-11-15,5.16,Dropped
2957,3841,673,81,808,2024-05-04,2.82,Joined
2958,2625,3295,27,595,2024-08-20,4.28,Joined
2959,3783,529,55,842,2024-01-27,5.25,Joined
2960,2980,1699,40,934,2025-07-26,16.9,Confirmed
2961,1115,4141,92,600,2023-09-30,15.69,Confirmed
2962,2442,2302,77,917,2025-12-14,5.6,Joined
2963,3412,1842,73,944,2025-01-28,8.98,Confirmed
2964,688,2053,13,348,2024-06-11,4.26,Joined
2965,1085,3879,98,573,2024-03-27,3.63,Joined
2966,2588,1412,54,487,2026-05-19,5.77,Joined
2967,282,2446,70,689,2024-06-07,9.83,Joined
2968,3028,2801,10,480,2026-05-01,6.42,Joined
2969,2894,2832,11,480,2025-04-11,9.23,Joined
2970,3171,1260,27,510,2024-09-13,8.98,Deferred
2971,2501,1878,63,364,2024-03-28,5.44,Confirmed
2972,532,1506,94,34,2025-01-08,3.72,Confirmed
2973,3247,4353,47,481,2025-10-02,7.0,Dropped
2974,581,883,12,683,2025-05-17,4.36,Joined
2975,2367,3070,15,669,2024-01-21,5.22,Joined
2976,552,963,71,366,2025-04-10,3.81,Joined
2977,3673,4159,9,127,2024-03-14,5.97,Confirmed
2978,2110,2897,90,296,2023-10-31,2.98,Joined
2979,1593,4015,74,652,2024-03-27,7.6,Confirmed
2980,2078,3458,49,457,2024-12-27,6.86,Joined
2981,3737,831,64,660,2026-04-18,6.97,Confirmed
2982,2809,1784,69,107,2025-02-08,11.3,Joined
2983,1580,601,95,210,2025-04-13,8.74,Dropped
2984,1893,3341,76,740,2025-09-19,7.81,Joined
2985,3575,4451,35,127,2026-04-09,9.79,Joined
2986,98,1140,63,320,2025-08-19,10.52,Joined
2987,2857,1293,42,87,2025-07-23,2.63,Joined
2988,1619,4298,27,497,2026-02-09,4.43,Confirmed
2989,676,3368,96,693,2026-02-20,7.89,Deferred
2990,533,2935,73,594,2026-05-19,6.1,Joined
2991,3107,2144,74,416,2025-10-09,10.4,Joined
2992,1060,3712,7,660,2023-11-09,6.79,Joined
